actor,return
Megan Charpentier,4.084596383489011
Jack McGee,4.082718327898922
Johnny Trí Nguyễn,4.081762383203837
Beau Bridges,4.076888763557423
Stan Lee,4.075550628153063
Joanna Merlin,4.0753103691064485
50 Cent,4.075208083696581
Bern Collaco,4.07506414473256
Ron Cook,4.073079872251462
Stellan Skarsgård,4.072908041454954
David Darlow,4.072311658333334
Wes Studi,4.070749528927955
Nick Offerman,4.07020013740945
Sean Patrick Flanery,4.0680934125
Alex Norton,4.067222553333333
Steven Williams,4.066376800610939
Christopher Mintz-Plasse,4.065782417414251
Wendell Pierce,4.065621095706145
Jack O'Halloran,4.06473919262919
Alex Borstein,4.064709339801573
Josh Peck,4.062986848860399
Wilbur Fitzgerald,4.062582453327635
Sanny van Heteren,4.061755737294564
Madison Davenport,4.0585932434876755
Richmond Arquette,4.0558254232161355
Michael Douglas,4.0521652509400115
Michael Bacall,4.050891216285715
Lara Flynn Boyle,4.049512781362853
Rory Culkin,4.049288554166667
Joel McHale,4.04902265619248
Curtis Armstrong,4.046959453622708
Brenton Thwaites,4.045735577171842
Ryan Gosling,4.045045611612127
Ludger Pistor,4.044920610757576
Jared Leto,4.044788507667001
Carmen Electra,4.044712944467187
Jennifer Rubin,4.044194925730994
Sam Douglas,4.043561532908592
Cullen Moss,4.041959187239689
Liam Hemsworth,4.040337958017229
Anthony Zerbe,4.0370980149330356
Jesse James,4.0343025638366266
Alexander Ludwig,4.034089337333333
Penelope Ann Miller,4.033541671446079
Jonathan Hyde,4.033371884083694
Garret Dillahunt,4.033322411607143
Dana Ivey,4.032215649389499
James Brown,4.031622070672469
Christine Baranski,4.029579265876923
Kris Kristofferson,4.028855246606912
Peter Hermann,4.028380589460784
Brianna Brown,4.028217615865385
Neil McCarthy,4.0278265080086575
Cedric the Entertainer,4.027251108680547
Zach Braff,4.026054797037037
Dylan Minnette,4.022504856698148
Richard Jaeckel,4.022254046221641
Tommy Bayiokos,4.021064993771429
Elton LeBlanc,4.020282129523809
Ronan Summers,4.020243342658521
John Davidson,4.019923
Donald Faison,4.0198268527611045
Merritt Wever,4.018774829444444
Omar J. Dorsey,4.01828399545977
Harve Presnell,4.017034539081632
Pat Skipper,4.016650098222342
Marco St. John,4.016504945858586
Sarah Polley,4.016378825549451
Mark Heap,4.016299519555555
Wass Stevens,4.015758780794818
Peter Dinklage,4.014610402453298
Beverley Elliott,4.013773466333333
Linda Boston,4.013186561538461
Christian Camargo,4.010498161743589
Jon Bon Jovi,4.009001598415899
Annie Golden,4.00759237940026
Cate Blanchett,4.007117844075743
Ethan Phillips,4.006512149288807
Christina Aguilera,4.005531871870429
Leonard Nimoy,4.005251398194283
Steve Buscemi,4.004483210458841
Jürgen Prochnow,4.003369630809368
Oprah Winfrey,4.00294942427371
Charles Dance,4.002022513440864
Robert Taylor,4.001080348209305
Abigail Breslin,3.99511779995727
Alix Koromzay,3.9942617964583333
Linda Fiorentino,3.990566551851852
J.K. Simmons,3.99030359996206
Ezra Buzzington,3.989895628015873
Jillian Armenante,3.9892906669597403
Nicholas Sadler,3.9887999283724342
Cas Anvar,3.9851748381944443
Jim Piddock,3.984674121679894
Randy Oglesby,3.9846048342530342
Justine Wachsberger,3.983325858850575
Marco Rodríguez,3.9822858613445375
Bill Paxton,3.9820527449732777
Seth Green,3.9804831205630733
Jonathan Loughran,3.9802985529634363
Bobby Moynihan,3.9802277335070366
Jason Robards,3.9800516058368984
Robinne Lee,3.979510803088803
Matthew Davis,3.9785277056746033
Danielle Harris,3.9777996278750147
Eric Bruskotter,3.9770649485175205
Marc Macaulay,3.97604678621069
Raquel Welch,3.975610681535788
Ted Danson,3.975140147749181
Dick Warlock,3.9748222323809523
Don McManus,3.974617361251268
Patricia Clarkson,3.9738623736824374
Sean Bean,3.9734795945304398
Mykelti Williamson,3.9731060201249475
Nick Swardson,3.9712618299872444
Bruce Spence,3.9710131133368107
Anthony Heald,3.9708243452953735
Richard Roundtree,3.9704338408128645
Richard Sammel,3.969600819011544
Laurence Fishburne,3.968634546485594
Reece Shearsmith,3.9679602233333333
Angus Barnett,3.966629991908228
Ellen Albertini Dow,3.9660388706923078
Anthony DeSando,3.963853922554207
Jane Horrocks,3.9631000847222224
Gwyneth Paltrow,3.9627855198681625
Dayo Okeniyi,3.962465889462366
Dan Aykroyd,3.9620551227860337
Scott Wilson,3.9612658359015844
George Murdock,3.9597332265151515
Jacquie Barnbrook,3.9594516839743594
Tomás Milián,3.9592953868055556
Brian Thompson,3.9589561697102043
Dan Butler,3.9586821895986177
Jim Carrey,3.958520739154653
Kristin Chenoweth,3.957680432526257
Lori Petty,3.9543281026785717
Rainer Bock,3.9527032289438004
John Doumanian,3.95253354382716
Michael Madsen,3.9522665352809385
James Fox,3.9521766758114794
Malcolm McDowell,3.9519991265562853
Armando Riesco,3.9518281172606478
David Murray,3.949540909047619
Patricia Belcher,3.9489893249694745
Frank Hoyt Taylor,3.9461340385449737
Eddie Jemison,3.945725458058742
Goldie Hawn,3.9446872704520777
Russell Brand,3.942533489047677
Matt Walsh,3.9401152964805384
Jsu Garcia,3.939776969595394
John Agar,3.9397584782608694
Rick Gomez,3.939344127777778
Peter Vaughan,3.9392487757763974
Dianne Wiest,3.93895148539532
Gary Weeks,3.9378435021108062
Terry Kinney,3.9373735216971917
Nikki Tyler-Flynn,3.9356217885067784
David Warshofsky,3.9355418528450716
Estelle Harris,3.9353867804208753
Kirin Kiki,3.9343466756756755
Douglas M. Griffin,3.9340659753286524
Tisha Campbell-Martin,3.9302376849999994
Campbell Scott,3.9297059071407587
Eriq La Salle,3.9292771712572034
Shirley Henderson,3.928991457186147
Sybil Danning,3.926650844444444
Charles Grodin,3.925472055900033
Deepika Padukone,3.9246734581388734
Jack Riley,3.9245373724420674
Patrick Godfrey,3.924274311610797
Emma Thompson,3.9231374583485015
Kym Whitley,3.9227542574525742
Lisa Banes,3.921275033335435
Joshua Jackson,3.919499801041667
Holland Taylor,3.9155081574428494
Javier Bardem,3.915312395913902
Billy Devlin,3.91404931998113
Tom Nowicki,3.913378522210612
Tony Goldwyn,3.912649284340756
Brian Tee,3.9122655419304393
Nancy Lenehan,3.911267128418803
Jacki Weaver,3.909497175
Stephanie Szostak,3.907017041089664
Simon Russell Beale,3.9059061114814817
Alice Cooper,3.9048489903787877
Frank Grillo,3.9041336453127076
Wayne Allwine,3.901596274107143
Donna DuPlantier,3.900943738646844
Duane Martin,3.8965792351010102
Billy Eichner,3.8964924666325684
Al Sapienza,3.8960217249447404
W. Earl Brown,3.895984126977662
Jimmy Palumbo,3.8957094194444446
Samuel West,3.894559723710317
Will Sasso,3.8940325245614034
Ashlie Atkinson,3.891028998888889
Michael Peña,3.8906426677455785
Raeden Greer,3.887077637484644
Vincent Wong,3.8857098535714285
Brian Stepanek,3.885655496363385
Manolo Solo,3.8840307719298246
Daniel Sunjata,3.8836658659642858
Annie O'Donnell,3.883620589583333
Lonnie Farmer,3.8817112747073055
William Atherton,3.881178757797619
Wilford Brimley,3.880893647530651
Miguel Sandoval,3.8793500417178954
Jon Bernthal,3.8779158424124245
Ann-Margret,3.8772342799124684
Sigourney Weaver,3.8763639689274987
Aaron Himelstein,3.8758752548202615
Glenn Shadix,3.8757313703216374
Frederick Coffin,3.8748256
Bill Raymond,3.874509752665797
Rob Steinberg,3.8743161186194235
Rachel McAdams,3.872949884546779
Tika Sumpter,3.872370532330447
Jean Simmons,3.8709946150871364
Marion Ross,3.8695976285714284
Dennis Miller,3.8683946777562546
Takayo Fischer,3.8683888205303028
Peter Outerbridge,3.8668694094207376
Olivia Taylor Dudley,3.866577667692308
Julie White,3.865822053040293
Missi Pyle,3.8650535857378365
Stephen Boss,3.859903322552894
Cam Gigandet,3.859666980966194
Jonathan Aris,3.85923368393739
Kurtwood Smith,3.8592183705758725
Michael O'Neill,3.8532968709453783
Jerry O'Connell,3.85250041342312
Lee Tergesen,3.851805754316889
Famke Janssen,3.850932427353125
Taraji P. Henson,3.8491047146378827
James Parks,3.8479283306060608
Bill Bailey,3.8478004488680457
John Hurt,3.8463158475591888
Billy Drago,3.8461995133333335
Alan Blumenfeld,3.844843562335116
Julia Ormond,3.8446540572727272
Joe Lo Truglio,3.844136525278065
Bernard White,3.8415950609313727
Peter Dante,3.841250988941272
David Ajala,3.8409937527575617
Queen Latifah,3.8391492005026313
Erica McDermott,3.8390050675908456
Candice Bergen,3.8388797065431097
Howard Hesseman,3.8382485485714284
Minka Kelly,3.837701691666666
Will Arnett,3.8374690148432524
Kathleen Turner,3.8326784518342154
John Beasley,3.832442941336535
Mindy Kaling,3.8320219876626886
Katie Cassidy,3.8307842149013953
Roselyn Sánchez,3.8295708406161615
Keegan-Michael Key,3.8282472681601916
Rupert Frazer,3.8265741933441557
Alan Oppenheimer,3.8265008099606868
Jamie Bell,3.826182937498441
Natalie Morales,3.8256979007569702
Cillian Murphy,3.825562103879602
Matt Ross,3.8248040333893436
Ahna O'Reilly,3.8236465422222223
Tobias Menzies,3.8225306183333334
David Brown,3.8220092777460324
Carl Reiner,3.8216020847990615
Spencer Treat Clark,3.8210980876523735
Warren Beatty,3.8194775669005785
Luke Evans,3.8180769649387902
Divya Dutta,3.8176498590367114
Dana Lee,3.8163946198428733
Brent Skagford,3.8163276806468467
Selena Gomez,3.8151857873781267
Sean Patrick Thomas,3.814132311837607
Chloë Sevigny,3.8140681064713067
Dean Stockwell,3.812899801260504
Elizabeth Berrington,3.8116148528888885
Jim R. Coleman,3.8104049552136754
Thandie Newton,3.810294699480141
Samuel L. Jackson,3.8099441420344724
Jodi Benson,3.8099117697460314
Dan Castellaneta,3.8098326288654194
Charlie Murphy,3.8062952514285713
Rory Cochrane,3.8058465732993128
Justin Timberlake,3.8046959135414653
Akosua Busia,3.80459990952381
Leslie Jones,3.803655502172619
David Calder,3.803607598682652
Danny Nucci,3.8032625514115375
Henry G. Sanders,3.8031555307014413
Jeffrey Tambor,3.803093882449296
Nick Boraine,3.8021026374338627
Abhi Sinha,3.8012620057142854
Greg Collins,3.8011292571227795
Michael Massee,3.800228111301092
Li Bingbing,3.799053527597403
Simon McBurney,3.7970535105780363
Brooke Smith,3.7967915407925585
Jason Harris,3.7932509123413802
Lee Garlington,3.792900325881085
Rob Schneider,3.7923104752635197
Walter Matthau,3.7898833707482993
Jerry Ferrara,3.7898679992879925
William Hickey,3.7898287170227154
Nancy Allen,3.788258620515288
Joe Pantoliano,3.7871136145531574
Jerry Stiller,3.7860507910743606
Hugh Bonneville,3.785837368903319
Audrey Hepburn,3.784288970555964
Willie Garson,3.7839578178274396
Cole Hauser,3.7832150347252136
John McConnell,3.7824190893166034
Julia Roberts,3.7805702353329917
Cheryl Hines,3.7791244588880986
Heath Ledger,3.7767613122846693
Josh Hutcherson,3.776503676654173
Stevie Ray Dallimore,3.7756884776397306
Winona Ryder,3.775411109548676
Joe Stapleton,3.7739417191336444
Eddie Murphy,3.7728998900191995
Jay Hernandez,3.7726212552284126
Martin Freeman,3.770841836325397
Leo Lee,3.770689617777778
Ezra Miller,3.768385302823931
Terry Serpico,3.7672741574989916
Sally Hawkins,3.766746121137335
Gad Elmaleh,3.76602209929773
William Baldwin,3.7657746737271065
Kristen Schaal,3.7643544358933116
Robert Longstreet,3.763883074074074
Mark Gatiss,3.7618591925
Sung Kang,3.7586519320258427
Wendy Crewson,3.755497101277634
Paul Williams,3.754490899380805
Katrina Bowden,3.7530953515789474
Debbie Reynolds,3.753094965010119
Jeroen Krabbé,3.749852759916472
Nick W. Nicholson,3.74922758267507
Max Martini,3.7479136076803754
Branscombe Richmond,3.743745699134199
Philip Bosco,3.743061477917567
Rick Aiello,3.742329365164835
Ryan Phillippe,3.740855683826398
Hattie Morahan,3.7407878417585785
Clem So,3.7385034809983098
Liev Schreiber,3.7382944957846576
Matt Damon,3.738050400282668
Harry Dean Stanton,3.737741988786695
Tom Everett Scott,3.7375859340792545
Garette Ratliff Henson,3.7374783916129033
Melissa Joan Hart,3.737309355
John Bluthal,3.735667345656566
Stephen Henderson,3.7351667327863254
Bingo O'Malley,3.7346991163333336
Tia Carrere,3.7338799661231885
Lois Chiles,3.733685547440925
Russi Taylor,3.7306558352465116
Pepe Serna,3.7295651876190474
Ginnifer Goodwin,3.729259675011671
Jared Sandler,3.72806617712387
Lee Pace,3.7268432582300153
Lewis Black,3.724944978084239
Nathan Fillion,3.7229211743428134
Maddie Corman,3.722132269805195
Noah Wyle,3.7220967907894735
Robert Goulet,3.7205308300724638
Maurice LaMarche,3.7189987287694963
Jeffrey Corazzini,3.718026475614823
Mike Bacarella,3.7177636004166668
Seth Rogen,3.7174387809934304
James Flavin,3.716443142857143
Levan Uchaneishvili,3.7146735308758165
Romany Malco,3.7142407589470583
Callum Keith Rennie,3.7139865530644585
Adam Nelson,3.7123695861471866
Kornelia Horvath,3.7119531489254753
Richard Dysart,3.7112612104166667
Kate Micucci,3.7111419007207207
Delia Sheppard,3.7105420829953673
Michael Gough,3.709825999970185
Bob Minor,3.7093819006211177
Mandy Moore,3.7090694466875807
Chris Noth,3.708248021666667
Hayley Atwell,3.7078101333684894
Marcus Lyle Brown,3.7069707071645825
Greg Grunberg,3.705488855807451
Ed Helms,3.705184639657152
Daniel von Bargen,3.704963724342754
Bill Milner,3.7044601325
Dean Norris,3.703681843350013
Sonam Kapoor,3.7035101573145055
Glenn Close,3.702720217398277
Margot Robbie,3.7022667711966544
Beverly D'Angelo,3.7014017357228193
Lynne Thigpen,3.701239222424603
Bob Balaban,3.701163413832777
Tess Harper,3.7009090026515152
Patricia Kalember,3.7006505727912384
Kathryn Hahn,3.7004517712715477
Ophelia Lovibond,3.700051496620321
Yu Rong-Guang,3.6988298143939393
Sala Baker,3.697698468782243
Selma Blair,3.69724040859126
James Brolin,3.6969372548756487
David Pasquesi,3.6949353896776795
John McMartin,3.6949323441876754
Ving Rhames,3.694597167731281
Jemaine Clement,3.6941175673902618
Richard Crenna,3.693459391298782
Franco Nero,3.692614290892857
Ralph Brown,3.6920924920837037
Becca Sweitzer,3.691371621943482
Allen Covert,3.690017342614022
Andrew Divoff,3.6894254571255525
Michael Biehn,3.689109247623057
Pierce Brosnan,3.6877293634982284
Shad Moss,3.6875473155170284
Peter Maloney,3.6875073517925245
Anne Ramsey,3.6869333082706763
Andy Samberg,3.6866797629539083
Nathan Gamble,3.6863395537987986
Nia Long,3.6857056256700464
Thure Lindhardt,3.685671596388889
Gary Sinise,3.6854753810140255
Evan Parke,3.6853385382620063
Tom McGrath,3.6850782179732864
Marisa Tomei,3.684911569450358
Ann Dowd,3.684316474216692
Ned Eisenberg,3.683849548912185
Tyler Perry,3.683686889899818
Fares Fares,3.6829198726470587
Todd Allen,3.682128657222222
Léa Seydoux,3.6801599467818593
Anatole Taubman,3.6798806062995397
Zach Galifianakis,3.679858883358749
Jonathan Silverman,3.679242671328671
Nina Siemaszko,3.679014278158602
Chris Pratt,3.678092427977979
Guy Pearce,3.6778954121272824
Dee Bradley Baker,3.677385736989458
Angela Oh,3.6768160672031716
Joie Lee,3.6765600346153846
John Bennett,3.6764835005291006
Grant Heslov,3.675176438800408
Stephanie Faracy,3.674904455284993
Rob Huebel,3.6748734453738536
Kathleen Rose Perkins,3.673921724043716
Kathleen Robertson,3.672355417171717
Danny McBride,3.669442874806593
Wood Harris,3.668947250804541
Malinda Williams,3.668765483333333
Greta Lee,3.6684742237891736
Robert Picardo,3.6673382153176886
Morgan Freeman,3.667188441496693
Renée Taylor,3.666933914285714
Bernie Casey,3.66574774520202
Patrick Thomas O'Brien,3.6655521823076924
Damon Wayans Jr.,3.664934787956656
David Niven,3.6647021650793645
Conan Stevens,3.6634381716363635
Rachelle Lefevre,3.662750948685049
Pat Kiernan,3.662118643609286
Natalie Dormer,3.661418359012844
Randall Batinkoff,3.6605728960714288
Keri Russell,3.659835144321506
Bonnie Johnson,3.6597789133572567
Lorna Scott,3.659363051536793
Dennis Franz,3.659120560449342
Kyle Chandler,3.6572897710820804
Martin Lawrence,3.657249712902442
Richard Masur,3.6570376045026878
Krysten Ritter,3.6569552464285713
David Strathairn,3.656788202120944
Sara Rue,3.6546639910714287
Jenifer Lewis,3.653623143918441
Dominic West,3.6531249517042457
Sugar Lyn Beard,3.6530616801036686
Angela Sarafyan,3.6510954523809525
Моррис Честнат,3.6504076125673706
Dylan Bruno,3.6502548776870745
Robert Knepper,3.6497867642554507
Zachary Woodlee,3.649059216285714
Michael Culkin,3.6489753955555555
Rafe Spall,3.6451523578663
Alexandra Maria Lara,3.644360240298566
Rosie Perez,3.644222919144664
Max Showalter,3.644004153846154
Carlin Glynn,3.644004153846154
Steven Wright,3.643682570577342
Toby Jones,3.643125651383435
Jaylen Moore,3.6427344149025975
Jeannetta Arnette,3.6422906163580246
Harris Yulin,3.6422821131938945
Joel Edgerton,3.6420812912946823
Brad Garrett,3.640639800764625
Cooper Thornton,3.6405795504053655
Jenny McCarthy,3.6405101773148147
Walt Dohrn,3.6404591113325493
Ice Cube,3.639307483256163
David Marshall Grant,3.6380572568253964
David Pressman,3.636776909156599
Keith Jardine,3.636602946630049
Mike Judge,3.6361595173188657
Seth Morris,3.6353170540337714
Justin Lebrun,3.6337324657339223
Elizabeth McGovern,3.632940207246753
Reed Diamond,3.6322543662499998
"""Weird Al"" Yankovic",3.631844161111111
Stephen Collins,3.62945084566088
Tommy Davidson,3.6287932316091958
Tyrese Gibson,3.626766322548058
Tatsuya Fujiwara,3.6265207437437432
Kate Kneeland,3.626148924181948
Josh Charles,3.6250776906358886
Steven Hill,3.6249378127917833
Michael Eklund,3.6244120824175825
Caroline Aaron,3.623795192845618
Felicity Jones,3.6226831368927646
Jay Leno,3.6224092746352152
Rob Riggle,3.622115150359927
Paul Dano,3.6210207838077606
Patrick Malahide,3.6208736941506157
Royal Dano,3.6193770106181224
Pat Hingle,3.6163519041226286
Regina King,3.6147868441916424
Kevin Hart,3.6127323189636384
Geraldine James,3.611376828675525
Misty Upham,3.61061993
Molly Shannon,3.6101630469086436
Joseph D. Reitman,3.6093001675185183
Danny Masterson,3.6092807264285716
Cheech Marin,3.609060432862233
Simon Helberg,3.608516978812548
Emilie de Ravin,3.606648059722222
Mary Steenburgen,3.6059971009671403
Jon Voight,3.605771510455186
Ann Magnuson,3.605184109778226
María Conchita Alonso,3.6044278001763668
Tony Perez,3.6036556052840907
Joaquim de Almeida,3.603585171831797
Harold Perrineau,3.602728607758846
John Cleese,3.601626071679435
Daniel Dae Kim,3.60120726251963
Jeremy Davies,3.601197128041624
Supriya Pathak,3.6001035378787876
Mark Hadlow,3.5997745637294685
Chris Coppola,3.5996078145789587
Mitch Pileggi,3.597171799511441
Lily Collins,3.595087543498503
Carrie-Anne Moss,3.59466932759709
Arnold Schwarzenegger,3.5946385256389917
Enzo Cilenti,3.594060149250256
Leon Russom,3.593638194444445
Kim Dickens,3.5915567530782337
Miley Cyrus,3.5907894409863945
David Cowgill,3.5900335122152556
